id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link,instagram_link,twitter_link,play_store_link,app_store_link,maps_link
1,https://locations.outback.com/california/pittsburg/4350-century-blvd,https://qr.outbackmenus.com/ob536,(925) 778-3845,"[4010, 2200, 3845, 2022, 2225, 6505, 9335, 9200, 1361, 7386]",,True,True,True,False,False,False,False,True,,,,,,,https://maps.google.com/maps?cid=4353643341584734887
2,http://www.naomisushi.com,,(650) 321-6902,"[2023, 2000]",,True,True,True,False,False,False,False,False,,,,,,
4,https://www.burmabistro.net,https://www.burmabistro.net/menus,(408) 372-5422,2015,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,True,True,True,False,False,False,False,False,,,,,,
3,https://www.famousdaves.com/hayward-ca,https://catering.famousdaves.com/index.cfm?fuseaction=order&action=menu-categories&channel-id=2&store_code=3205,(510) 782-2030,"[1500, 9999, 1500, 1500]",,True,True,True,False,False,False,False,True,https://togo.famousdaves.com/menu/famous-daves-hayward?olonwp=0kNpREIXbEy9skvK9WX_Og,,,,,,"https://www.google.com/maps/dir/Current+Location/Famous+Daves,790 West Winton Avenue, Hayward, California, 94595"
6,http://408-253-2232.atmenu.at,http://408-253-2232.atmenu.at/Menu,(408) 253-2232,[2232],,True,True,True,False,False,False,False,False,,,,,,
5,http://www.enotecalastoria.com,https://enotecalastoria.com/-food-menu?source=header&spot_id=113929&destination=food_menu&promotion=great_wine_selection,(408) 625-7272,2010,info@enotecalastoria.com,True,True,True,False,False,False,False,True,,,,,,
7,https://www.grubatmos.com,https://www.grubatmos.com/menu.html,(408) 871-1300,2013,,True,True,True,False,False,False,False,True,,,,,,
8,https://alfredoitlaliantogo.com,https://qmenu.us/#/alfredos-italian-restaurant,(707) 782-0500,"[500, 2023, 2023, 1426]",,True,True,True,False,False,False,False,False,,,,,,,https://maps.google.com/maps?q=1426%20E%20Washington%20St%2C%20Petaluma%2C%20CA%2094954
9,http://dacafe-sf.com,,(415) 668-7883,"[1025, 1025]",turnervicentetgzpu74@gmail.com,True,True,True,False,True,False,False,True,,,,,,
10,https://maivietnamesecotati.com,https://maivietnamesecotati.com/products/items/MTEwNA/NDQx,(707) 665-9628,"[1920, 9628, 4000]",,True,True,True,False,True,False,False,False,,,,,,,https://goo.gl/maps/Cm3u9YZ17cf3CU1E7
12,https://www.dashijapaneserestaurant.com/public/site/index.php,https://www.DashiJapaneseRestaurant.com/public/site/menu.php#appetizer,(650) 328-6868,"[2004, 8668, 8668, 2023]",bekjjs71@yahoo.com,True,True,True,False,False,False,False,False,,,,,,
11,https://bluesakanablackhawk.com,https://bluegingko.menu11.com/danville/order,(925) 648-7838,2016,,True,True,True,False,False,False,False,False,,,,,,
13,http://www.siafusioneatery.com,,(510) 794-8852,[],,True,True,True,False,False,False,False,False,,,,,,
14,http://www.grandpalaceseafoodrestaurant.com,,(650) 636-4538,[1000],info@grandpalaceseafoodrestaurant.com,True,True,True,False,False,False,False,False,,,,,,
18,http://www.hobees.com,http://www.hobees.com/menu,(650) 856-6124,1976,,True,True,True,False,False,False,False,False,,,,,,
16,http://www.batikaindia.com,http://www.batikaindia.com/menus,(415) 895-5757,2010,contact@batikaindia.com,True,True,True,False,False,False,False,True,,,,,,
15,https://www.pfchangs.com/locations/us/ca/palo-alto/900-stanford-shopping-center/9911-palo-alto.html?utm_source=YextMain&utm_medium=Directory,https://www.pfchangs.com/menu?storeid=9911,(650) 330-1782,"[1000, 1782, 1782, 1782, 1782, 1800, 1782, 9078, 1330, 9916]",cateringevents@pfchangs.com,True,True,True,False,False,False,False,True,https://order.pfchangs.com/,,,,,,https://maps.google.com/maps?cid=18254563197261980336
19,https://cafferiace.com,https://cafferiace.com/menu/,(650) 328-0407,1997,giuseppe@cafferiace.com,True,True,True,False,False,False,False,True,,,,,,
20,http://www.chefzhaokitchen.com,http://chefzhaokitchen.com/,(650) 485-2221,2016,,True,True,True,False,False,False,False,False,,,,,,
21,http://www.greenelephantgourmet.com,,(650) 494-7391,"[3950, 3000]",,True,True,True,False,False,False,False,False,,,,,,
22,https://shop.nordstrom.com/store-details/nordstrom-stanford-shopping-center?utm_source=yelp&utm_medium=organic&utm_campaign=food&utm_content=22422&utm_channel=low_nd_seo_local&sp_source=yelp&sp_campaign=food,https://n.nordstrommedia.com/id/33b14400-12e8-4619-bbcf-e64a2e28ff0d.pdf,(650) 688-2614,1901,,True,True,True,False,False,False,True,False,,,,,,
23,http://www.indorestaurant.com/,http://www.indorestaurant.com/lunch-menu.pdf,(650) 494-7168,"[2022, 3295]",justin@indorestaurant.com,True,True,True,False,False,False,False,True,https://squareup.com/gift/FWFF5MEDN57H6/order,,,,,
25,https://www.tacolicious.com/location/palo-alto/,https://media-cdn.getbento.com/accounts/cbf932b4583f16a6c84f37a989386a04/media/EcRsczzVSduTlZPi8ePD_T3_sit%20down%20menu_06282023_horizontal.pdf,+1 415-649-6077,2009,,True,True,True,False,False,True,True,True,https://order.online/business/tacolicious-793/en-US,,,,,,https://maps.google.com/?cid=4531640733211005193
24,http://www.indochinethai.com/,https://www.beyondmenu.com/45323/palo-alto/indochine-thai-palo-alto-94306.aspx,(650) 853-1238,"[1238, 1238, 338]",indochine2710@gmail.com,True,True,True,False,False,False,False,False,,,,,,
17,http://www.macarthurparkpaloalto.com/,http://w.singlepage.com/macarthur-park-restaurant/menu,+1 650-321-9990,,info@macarthurparkpaloalto.com,True,False,True,False,True,False,False,True,,,,,,
28,https://www.sanagus.com,https://www.sanagus.com/menu,(650) 847-1334,2020,social@sanagus.com,True,True,True,False,False,False,True,True,,,,,,
29,https://www.celiasrestaurants.com/location/palo-alto/,https://www.celiasrestaurants.com/location/palo-alto/dinner-menu/,(650) 843-0643,1996,,True,True,True,False,False,False,False,True,https://order.celiasrestaurants.com/,,,,,
